Preprocessed Review Text,Review Token,True Sentiment,FCNN Sentiment,RNN Sentiment
thing sweatercoat coat someth abl wear independ end novemb though enjoy boil wool line though cozi warm enough morn walk train high role go end mid layer also enjoy wear dress pant work serv kind cardiganblaz purchas pink saw onlin first,"['thing', 'sweatercoat', 'coat', 'someth', 'abl', 'wear', 'independ', 'end', 'novemb', 'though', 'enjoy', 'boil', 'wool', 'line', 'though', 'cozi', 'warm', 'enough', 'morn', 'walk', 'train', 'high', 'role', 'go', 'end', 'mid', 'layer', 'also', 'enjoy', 'wear', 'dress', 'pant', 'work', 'serv', 'kind', 'cardiganblaz', 'purchas', 'pink', 'saw', 'onlin', 'first']",Positive,Positive,Positive
pair mih jean jean absolut love everyth jumper look versatil use fun splurg dress experi mih size run true european thu small order medium gargantuan well virtual shapeless look horribl everi angl front back side imagin fit even smaller fabric nice p,"['pair', 'mih', 'jean', 'jean', 'absolut', 'love', 'everyth', 'jumper', 'look', 'versatil', 'use', 'fun', 'splurg', 'dress', 'experi', 'mih', 'size', 'run', 'true', 'european', 'thu', 'small', 'order', 'medium', 'gargantuan', 'well', 'virtual', 'shapeless', 'look', 'horribl', 'everi', 'angl', 'front', 'back', 'side', 'imagin', 'fit', 'even', 'smaller', 'fabric', 'nice', 'p']",Negative,Negative,Negative
everyon els review felt dress fit quit odd oddli shape bodi dress perfect bigger bodic fit larg broad round upper bodi skim true waist flare complimentari skirt twee silhouett even odd figur fabric gorgeou pinkoranget pattern comfort cotton agre low necklin bit immodest wear crop denim jacket simpl la,"['everyon', 'els', 'review', 'felt', 'dress', 'fit', 'quit', 'odd', 'oddli', 'shape', 'bodi', 'dress', 'perfect', 'bigger', 'bodic', 'fit', 'larg', 'broad', 'round', 'upper', 'bodi', 'skim', 'true', 'waist', 'flare', 'complimentari', 'skirt', 'twee', 'silhouett', 'even', 'odd', 'figur', 'fabric', 'gorgeou', 'pinkoranget', 'pattern', 'comfort', 'cotton', 'agre', 'low', 'necklin', 'bit', 'immodest', 'wear', 'crop', 'denim', 'jacket', 'simpl', 'la']",Positive,Positive,Positive
exactli item look simpl black stylish unfortun fit terribl proport complet upper arm chest hip ridicul tight whole look uncomfort flatter,"['exactli', 'item', 'look', 'simpl', 'black', 'stylish', 'unfortun', 'fit', 'terribl', 'proport', 'complet', 'upper', 'arm', 'chest', 'hip', 'ridicul', 'tight', 'whole', 'look', 'uncomfort', 'flatter']",Negative,Negative,Negative
almost bought skirt yesterday store decid fabric subpar skirt tri snag unravel select anoth skirt purchas sale associ fold skirt notic one also snag unravel despit love style fit realist lifestyl decid return two sever snag two skirt even leav store would th,"['almost', 'bought', 'skirt', 'yesterday', 'store', 'decid', 'fabric', 'subpar', 'skirt', 'tri', 'snag', 'unravel', 'select', 'anoth', 'skirt', 'purchas', 'sale', 'associ', 'fold', 'skirt', 'notic', 'one', 'also', 'snag', 'unravel', 'despit', 'love', 'style', 'fit', 'realist', 'lifestyl', 'decid', 'return', 'two', 'sever', 'snag', 'two', 'skirt', 'even', 'leav', 'store', 'would', 'th']",Neutral,Neutral,Neutral
love poncho color gorgeou pictur make look much longer would love petit person think meant taller peopl shame,"['love', 'poncho', 'color', 'gorgeou', 'pictur', 'make', 'look', 'much', 'longer', 'would', 'love', 'petit', 'person', 'think', 'meant', 'taller', 'peopl', 'shame']",Neutral,Neutral,Neutral
saw dress catalog immedi ran store purchas realiz dress catalog slightli differ small differ make catalog dress much uniqu worth money look top stripe color differ stripe flow differ skirt part well dress short two inch shorter model bummer,"['saw', 'dress', 'catalog', 'immedi', 'ran', 'store', 'purchas', 'realiz', 'dress', 'catalog', 'slightli', 'differ', 'small', 'differ', 'make', 'catalog', 'dress', 'much', 'uniqu', 'worth', 'money', 'look', 'top', 'stripe', 'color', 'differ', 'stripe', 'flow', 'differ', 'skirt', 'part', 'well', 'dress', 'short', 'two', 'inch', 'shorter', 'model', 'bummer']",Negative,Negative,Positive
read onlin review thought dress would winner tight chest busti would exchang larger size like style materi beauti neutral color style felt littl hous prairi pretti look go,"['read', 'onlin', 'review', 'thought', 'dress', 'would', 'winner', 'tight', 'chest', 'busti', 'would', 'exchang', 'larger', 'size', 'like', 'style', 'materi', 'beauti', 'neutral', 'color', 'style', 'felt', 'littl', 'hous', 'prairi', 'pretti', 'look', 'go']",Neutral,Neutral,Neutral
dress extrem comfort look great petit fit like dream even bit room bust length perfect sandal even heel perfect travel summer entertain,"['dress', 'extrem', 'comfort', 'look', 'great', 'petit', 'fit', 'like', 'dream', 'even', 'bit', 'room', 'bust', 'length', 'perfect', 'sandal', 'even', 'heel', 'perfect', 'travel', 'summer', 'entertain']",Positive,Positive,Positive
gorgeou dress realli bloom eye silk light airi delic bodic run larg length run long wear highest platform would return exquisit piec art,"['gorgeou', 'dress', 'realli', 'bloom', 'eye', 'silk', 'light', 'airi', 'delic', 'bodic', 'run', 'larg', 'length', 'run', 'long', 'wear', 'highest', 'platform', 'would', 'return', 'exquisit', 'piec', 'art']",Positive,Positive,Neutral
order xss usual wear medium top coat next size would big cape run larg,"['order', 'xss', 'usual', 'wear', 'medium', 'top', 'coat', 'next', 'size', 'would', 'big', 'cape', 'run', 'larg']",Positive,Positive,Neutral
absolut love top short curvi bottom bust order xl upper bodi fit great like anyth hug bodi look like tent littl alin shape anoth reason go larger size like dri cloth order grey order black also,"['absolut', 'love', 'top', 'short', 'curvi', 'bottom', 'bust', 'order', 'xl', 'upper', 'bodi', 'fit', 'great', 'like', 'anyth', 'hug', 'bodi', 'look', 'like', 'tent', 'littl', 'alin', 'shape', 'anoth', 'reason', 'go', 'larger', 'size', 'like', 'dri', 'cloth', 'order', 'grey', 'order', 'black', 'also']",Positive,Positive,Negative
top fit nice tt pattern differ expect thought would desert scene turn cowboy fit style cowgirl would kept,"['top', 'fit', 'nice', 'tt', 'pattern', 'differ', 'expect', 'thought', 'would', 'desert', 'scene', 'turn', 'cowboy', 'fit', 'style', 'cowgirl', 'would', 'kept']",Neutral,Neutral,Neutral
went wild goos chase jean sold around countri final got last pair store midwest favorit pair jean fit well howev price get loos baggi wear hate need wash dri often fit properli expens jean sag abercrombi jeg fraction price never get loos even wear,"['went', 'wild', 'goos', 'chase', 'jean', 'sold', 'around', 'countri', 'final', 'got', 'last', 'pair', 'store', 'midwest', 'favorit', 'pair', 'jean', 'fit', 'well', 'howev', 'price', 'get', 'loos', 'baggi', 'wear', 'hate', 'need', 'wash', 'dri', 'often', 'fit', 'properli', 'expens', 'jean', 'sag', 'abercrombi', 'jeg', 'fraction', 'price', 'never', 'get', 'loos', 'even', 'wear']",Neutral,Neutral,Neutral
like go fabric fall short ca wear workth back keyhol massiv ca wear normal bra wide neck also show bra strap unless want go strapless bra use want feel loos soft summer comfi strapless bra anyth go without nono work may tri get size smaller wear med got small mayb,"['like', 'go', 'fabric', 'fall', 'short', 'ca', 'wear', 'workth', 'back', 'keyhol', 'massiv', 'ca', 'wear', 'normal', 'bra', 'wide', 'neck', 'also', 'show', 'bra', 'strap', 'unless', 'want', 'go', 'strapless', 'bra', 'use', 'want', 'feel', 'loos', 'soft', 'summer', 'comfi', 'strapless', 'bra', 'anyth', 'go', 'without', 'nono', 'work', 'may', 'tri', 'get', 'size', 'smaller', 'wear', 'med', 'got', 'small', 'mayb']",Neutral,Neutral,Neutral
great look shirt bought wife poor qualiti fit great button liter keep fall first time wife wore two button fell sew back show anoth button came slightest tug realli bad look great otherwis,"['great', 'look', 'shirt', 'bought', 'wife', 'poor', 'qualiti', 'fit', 'great', 'button', 'liter', 'keep', 'fall', 'first', 'time', 'wife', 'wore', 'two', 'button', 'fell', 'sew', 'back', 'show', 'anoth', 'button', 'came', 'slightest', 'tug', 'realli', 'bad', 'look', 'great', 'otherwis']",Neutral,Neutral,Neutral
order dress usual sz seem tight hip tri next sz tight realiz line sticki would bunch underneath make dress look defect curvi bottom think slim mayb work return reason consid cut line cute realli like look dress goe sale may purch,"['order', 'dress', 'usual', 'sz', 'seem', 'tight', 'hip', 'tri', 'next', 'sz', 'tight', 'realiz', 'line', 'sticki', 'would', 'bunch', 'underneath', 'make', 'dress', 'look', 'defect', 'curvi', 'bottom', 'think', 'slim', 'mayb', 'work', 'return', 'reason', 'consid', 'cut', 'line', 'cute', 'realli', 'like', 'look', 'dress', 'goe', 'sale', 'may', 'purch']",Negative,Negative,Negative
order shirt wear pair pant return one reason top went back well realli cute like exagger key hole back certainli could found thing pair top came price think said hope still around goe sale cute fit true size,"['order', 'shirt', 'wear', 'pair', 'pant', 'return', 'one', 'reason', 'top', 'went', 'back', 'well', 'realli', 'cute', 'like', 'exagger', 'key', 'hole', 'back', 'certainli', 'could', 'found', 'thing', 'pair', 'top', 'came', 'price', 'think', 'said', 'hope', 'still', 'around', 'goe', 'sale', 'cute', 'fit', 'true', 'size']",Positive,Positive,Neutral
thought top would littl form fit much extra fabric near bottom almost like swing style top fabric definit snag linen cotton top materi rather silki type also thin good qualiti got smallest size possibl absolut huge everywher neck,"['thought', 'top', 'would', 'littl', 'form', 'fit', 'much', 'extra', 'fabric', 'near', 'bottom', 'almost', 'like', 'swing', 'style', 'top', 'fabric', 'definit', 'snag', 'linen', 'cotton', 'top', 'materi', 'rather', 'silki', 'type', 'also', 'thin', 'good', 'qualiti', 'got', 'smallest', 'size', 'possibl', 'absolut', 'huge', 'everywher', 'neck']",Negative,Negative,Negative
sweater total caught eye onlin arriv even better websit gorgeou colorskind retro look modern updat happi purchas,"['sweater', 'total', 'caught', 'eye', 'onlin', 'arriv', 'even', 'better', 'websit', 'gorgeou', 'colorskind', 'retro', 'look', 'modern', 'updat', 'happi', 'purchas']",Positive,Positive,Positive
although blous pretti fit well downsiz two size still hang well bodi think look great model would probabl look better thinner person disappoint work return,"['although', 'blous', 'pretti', 'fit', 'well', 'downsiz', 'two', 'size', 'still', 'hang', 'well', 'bodi', 'think', 'look', 'great', 'model', 'would', 'probabl', 'look', 'better', 'thinner', 'person', 'disappoint', 'work', 'return']",Neutral,Neutral,Neutral
order xs petit sold case differ size want write review feet tall lb busti petit overwhelm pocket open suppos cut littl thread ask dri cleaner retail stylist help like littl stiff cape hole arm poncho lucki size,"['order', 'xs', 'petit', 'sold', 'case', 'differ', 'size', 'want', 'write', 'review', 'feet', 'tall', 'lb', 'busti', 'petit', 'overwhelm', 'pocket', 'open', 'suppos', 'cut', 'littl', 'thread', 'ask', 'dri', 'cleaner', 'retail', 'stylist', 'help', 'like', 'littl', 'stiff', 'cape', 'hole', 'arm', 'poncho', 'lucki', 'size']",Positive,Positive,Neutral
shirt perfect bought charcoal ivori compliment galor super cute jean workout pant love,"['shirt', 'perfect', 'bought', 'charcoal', 'ivori', 'compliment', 'galor', 'super', 'cute', 'jean', 'workout', 'pant', 'love']",Positive,Positive,Positive
tri yellow stripe dress store complet sheer,"['tri', 'yellow', 'stripe', 'dress', 'store', 'complet', 'sheer']",Neutral,Neutral,Neutral
wonder layer piec offic materi soft like thick velvet quit cute sleeveless bodi skim top underneath bc fit loos degre day bit heavier summer materi orangepeachcor color realli uniqu,"['wonder', 'layer', 'piec', 'offic', 'materi', 'soft', 'like', 'thick', 'velvet', 'quit', 'cute', 'sleeveless', 'bodi', 'skim', 'top', 'underneath', 'bc', 'fit', 'loos', 'degre', 'day', 'bit', 'heavier', 'summer', 'materi', 'orangepeachcor', 'color', 'realli', 'uniqu']",Positive,Positive,Positive
love top although ran small bust arm normal medium return larg,"['love', 'top', 'although', 'ran', 'small', 'bust', 'arm', 'normal', 'medium', 'return', 'larg']",Neutral,Neutral,Neutral
cute ador shape tank top extrem huge come petit even close fit extra small like medium sky color like pictur blackandwhit type shirt need thin camisol underneath shirt definit white would look great black gray camisol underneath better taller larger size peopl,"['cute', 'ador', 'shape', 'tank', 'top', 'extrem', 'huge', 'come', 'petit', 'even', 'close', 'fit', 'extra', 'small', 'like', 'medium', 'sky', 'color', 'like', 'pictur', 'blackandwhit', 'type', 'shirt', 'need', 'thin', 'camisol', 'underneath', 'shirt', 'definit', 'white', 'would', 'look', 'great', 'black', 'gray', 'camisol', 'underneath', 'better', 'taller', 'larger', 'size', 'peopl']",Neutral,Neutral,Neutral
love love love ala return gorgeou fabric eleg design purchas even summer wed howev cut dress suit small bust line short waist felt like hit rib cage natur waist top half spill necklin slightli loos think size would help mayb need size lb love fit properli also notic,"['love', 'love', 'love', 'ala', 'return', 'gorgeou', 'fabric', 'eleg', 'design', 'purchas', 'even', 'summer', 'wed', 'howev', 'cut', 'dress', 'suit', 'small', 'bust', 'line', 'short', 'waist', 'felt', 'like', 'hit', 'rib', 'cage', 'natur', 'waist', 'top', 'half', 'spill', 'necklin', 'slightli', 'loos', 'think', 'size', 'would', 'help', 'mayb', 'need', 'size', 'lb', 'love', 'fit', 'properli', 'also', 'notic']",Positive,Neutral,Neutral
realli want like soft cozi nice shade blue posit end order xs huge wide shapeless way long even came petit sure worth price imagin thin materi lose shape get stretch,"['realli', 'want', 'like', 'soft', 'cozi', 'nice', 'shade', 'blue', 'posit', 'end', 'order', 'xs', 'huge', 'wide', 'shapeless', 'way', 'long', 'even', 'came', 'petit', 'sure', 'worth', 'price', 'imagin', 'thin', 'materi', 'lose', 'shape', 'get', 'stretch']",Negative,Negative,Negative
like qualiti top design got top fit well across chest shorter usual like top return,"['like', 'qualiti', 'top', 'design', 'got', 'top', 'fit', 'well', 'across', 'chest', 'shorter', 'usual', 'like', 'top', 'return']",Neutral,Neutral,Neutral
bought shirt white happi fact sheer back detail great complaint long got small fit nice arm top much longer model tall look great half tuck look fine tuck way mayb xs would better fit,"['bought', 'shirt', 'white', 'happi', 'fact', 'sheer', 'back', 'detail', 'great', 'complaint', 'long', 'got', 'small', 'fit', 'nice', 'arm', 'top', 'much', 'longer', 'model', 'tall', 'look', 'great', 'half', 'tuck', 'look', 'fine', 'tuck', 'way', 'mayb', 'xs', 'would', 'better', 'fit']",Neutral,Neutral,Neutral
glad got sale yellow photo short also heavi sued interior would given star less boxi longer,"['glad', 'got', 'sale', 'yellow', 'photo', 'short', 'also', 'heavi', 'sued', 'interior', 'would', 'given', 'star', 'less', 'boxi', 'longer']",Neutral,Neutral,Neutral
love color bag one wear go back store,"['love', 'color', 'bag', 'one', 'wear', 'go', 'back', 'store']",Neutral,Negative,Negative
bought yellow pair vacat last week love wore home plane poni tail holder pocket basic goodi binder circl stain binder strang spray spray wash wash stain still discolor area treat ruin disappoint got one wear,"['bought', 'yellow', 'pair', 'vacat', 'last', 'week', 'love', 'wore', 'home', 'plane', 'poni', 'tail', 'holder', 'pocket', 'basic', 'goodi', 'binder', 'circl', 'stain', 'binder', 'strang', 'spray', 'spray', 'wash', 'wash', 'stain', 'still', 'discolor', 'area', 'treat', 'ruin', 'disappoint', 'got', 'one', 'wear']",Negative,Negative,Negative
love materi color concept dress much larg sacklik lb pearshap purchas regular xs given state length descript length right much larg throughout sure even xx help sadli go back,"['love', 'materi', 'color', 'concept', 'dress', 'much', 'larg', 'sacklik', 'lb', 'pearshap', 'purchas', 'regular', 'xs', 'given', 'state', 'length', 'descript', 'length', 'right', 'much', 'larg', 'throughout', 'sure', 'even', 'xx', 'help', 'sadli', 'go', 'back']",Neutral,Neutral,Neutral
tri dress store decid think price end buy later line usual wear medium lb wide shoulder got small dress run risk look like sack size trick easi go loos yet eleg like comfi look luciou plan wear often fall christma,"['tri', 'dress', 'store', 'decid', 'think', 'price', 'end', 'buy', 'later', 'line', 'usual', 'wear', 'medium', 'lb', 'wide', 'shoulder', 'got', 'small', 'dress', 'run', 'risk', 'look', 'like', 'sack', 'size', 'trick', 'easi', 'go', 'loos', 'yet', 'eleg', 'like', 'comfi', 'look', 'luciou', 'plan', 'wear', 'often', 'fall', 'christma']",Positive,Positive,Positive
dress exactli pictur bought work perfect line entir length dress hit knee would say true size howev bit tight shoulder broad shoulder receiv compliment day remark comfort like wear pajama,"['dress', 'exactli', 'pictur', 'bought', 'work', 'perfect', 'line', 'entir', 'length', 'dress', 'hit', 'knee', 'would', 'say', 'true', 'size', 'howev', 'bit', 'tight', 'shoulder', 'broad', 'shoulder', 'receiv', 'compliment', 'day', 'remark', 'comfort', 'like', 'wear', 'pajama']",Positive,Positive,Positive
order size xl ivori drab poorlymad toosmal sweater knit materi good qualiti overal fit work like light red color mayb stock would overlook problem better ivori retail cardigan avail return,"['order', 'size', 'xl', 'ivori', 'drab', 'poorlymad', 'toosmal', 'sweater', 'knit', 'materi', 'good', 'qualiti', 'overal', 'fit', 'work', 'like', 'light', 'red', 'color', 'mayb', 'stock', 'would', 'overlook', 'problem', 'better', 'ivori', 'retail', 'cardigan', 'avail', 'return']",Negative,Negative,Negative
bought rose sapphir xtr clearanc curvi usual wear med petit retail dress order mr sale item regular size avail sp would much better dress hit knee crisscross top made bust look matronli snugger fit would sexier rose darker pictur pretti eh howev sapphir gorgeou sad return,"['bought', 'rose', 'sapphir', 'xtr', 'clearanc', 'curvi', 'usual', 'wear', 'med', 'petit', 'retail', 'dress', 'order', 'mr', 'sale', 'item', 'regular', 'size', 'avail', 'sp', 'would', 'much', 'better', 'dress', 'hit', 'knee', 'crisscross', 'top', 'made', 'bust', 'look', 'matronli', 'snugger', 'fit', 'would', 'sexier', 'rose', 'darker', 'pictur', 'pretti', 'eh', 'howev', 'sapphir', 'gorgeou', 'sad', 'return']",Neutral,Neutral,Neutral
dress extrem comfort flatter forgiv line shape women like pear shape top dress made heavi type cotton materi bottom tier made silki materi hang beauti even tie closur back dress add love touch dress would recommend wear leg shown model black tight fit true size length liittl low,"['dress', 'extrem', 'comfort', 'flatter', 'forgiv', 'line', 'shape', 'women', 'like', 'pear', 'shape', 'top', 'dress', 'made', 'heavi', 'type', 'cotton', 'materi', 'bottom', 'tier', 'made', 'silki', 'materi', 'hang', 'beauti', 'even', 'tie', 'closur', 'back', 'dress', 'add', 'love', 'touch', 'dress', 'would', 'recommend', 'wear', 'leg', 'shown', 'model', 'black', 'tight', 'fit', 'true', 'size', 'length', 'liittl', 'low']",Positive,Positive,Positive
absolut love pant pilco two month stapl fall wardrob worn least week downfal button alreadi fallen seam knee recent torn apart given leather sure fix fabul qualiti disappoint,"['absolut', 'love', 'pant', 'pilco', 'two', 'month', 'stapl', 'fall', 'wardrob', 'worn', 'least', 'week', 'downfal', 'button', 'alreadi', 'fallen', 'seam', 'knee', 'recent', 'torn', 'apart', 'given', 'leather', 'sure', 'fix', 'fabul', 'qualiti', 'disappoint']",Neutral,Neutral,Neutral
wait snatch jumpsuit look cute onlin went sale order right away well thoroughli disappoint agre review fit odd huge top snug bottom made flimsi silk give hang well curvi bodi loos area snug other also top embroid bottom materi thin definit high enoug,"['wait', 'snatch', 'jumpsuit', 'look', 'cute', 'onlin', 'went', 'sale', 'order', 'right', 'away', 'well', 'thoroughli', 'disappoint', 'agre', 'review', 'fit', 'odd', 'huge', 'top', 'snug', 'bottom', 'made', 'flimsi', 'silk', 'give', 'hang', 'well', 'curvi', 'bodi', 'loos', 'area', 'snug', 'other', 'also', 'top', 'embroid', 'bottom', 'materi', 'thin', 'definit', 'high', 'enoug']",Negative,Negative,Negative
think sweater look like one pictur pretti love shoulder sweater say littl scratchi lighter grey show comput screen gotten sale addit birthday discount would send back also run big got xss fit perfectli im weigh usual wear medium thing size like lot love also reek patchouli,"['think', 'sweater', 'look', 'like', 'one', 'pictur', 'pretti', 'love', 'shoulder', 'sweater', 'say', 'littl', 'scratchi', 'lighter', 'grey', 'show', 'comput', 'screen', 'gotten', 'sale', 'addit', 'birthday', 'discount', 'would', 'send', 'back', 'also', 'run', 'big', 'got', 'xss', 'fit', 'perfectli', 'im', 'weigh', 'usual', 'wear', 'medium', 'thing', 'size', 'like', 'lot', 'love', 'also', 'reek', 'patchouli']",Neutral,Neutral,Neutral
jacket cozi send back think great taller person,"['jacket', 'cozi', 'send', 'back', 'think', 'great', 'taller', 'person']",Neutral,Neutral,Neutral
everyth pilcro make pant fit great skinni pant fit way ca see belli love pilcro goe sale great qualiti get stuff sale bonu,"['everyth', 'pilcro', 'make', 'pant', 'fit', 'great', 'skinni', 'pant', 'fit', 'way', 'ca', 'see', 'belli', 'love', 'pilcro', 'goe', 'sale', 'great', 'qualiti', 'get', 'stuff', 'sale', 'bonu']",Positive,Positive,Positive
agre review state sweater onlin look minorli fluffi mute color person bad overlyfuzzi christma sweater super bright color go kitschi tacki retro may work look sweater photo disappoint look true size honest hate much even tri,"['agre', 'review', 'state', 'sweater', 'onlin', 'look', 'minorli', 'fluffi', 'mute', 'color', 'person', 'bad', 'overlyfuzzi', 'christma', 'sweater', 'super', 'bright', 'color', 'go', 'kitschi', 'tacki', 'retro', 'may', 'work', 'look', 'sweater', 'photo', 'disappoint', 'look', 'true', 'size', 'honest', 'hate', 'much', 'even', 'tri']",Neutral,Neutral,Neutral
wait skirt go sale fell love style print websit howev receiv mail disappoint find cut wrong bodi type size hourglassathlet xs big made look like shape would cute girl hipsbooti unflatt hourglass figur,"['wait', 'skirt', 'go', 'sale', 'fell', 'love', 'style', 'print', 'websit', 'howev', 'receiv', 'mail', 'disappoint', 'find', 'cut', 'wrong', 'bodi', 'type', 'size', 'hourglassathlet', 'xs', 'big', 'made', 'look', 'like', 'shape', 'would', 'cute', 'girl', 'hipsbooti', 'unflatt', 'hourglass', 'figur']",Negative,Negative,Negative
beauti made dress could wait put disappoint size order heavi look waist upper bodi fit tightli zipper back heavi look cut away shoulder work bodi type make look bulki top torso realli built someon small breast averag way dart made breast look flatter lower,"['beauti', 'made', 'dress', 'could', 'wait', 'put', 'disappoint', 'size', 'order', 'heavi', 'look', 'waist', 'upper', 'bodi', 'fit', 'tightli', 'zipper', 'back', 'heavi', 'look', 'cut', 'away', 'shoulder', 'work', 'bodi', 'type', 'make', 'look', 'bulki', 'top', 'torso', 'realli', 'built', 'someon', 'small', 'breast', 'averag', 'way', 'dart', 'made', 'breast', 'look', 'flatter', 'lower']",Neutral,Neutral,Neutral
ca exactli tell pictur dress skirt bubbl littl bottom realli add interest whole piec think favorit part dress though weighti skirtit heavi hot uncomfort enough feel qualiti special,"['ca', 'exactli', 'tell', 'pictur', 'dress', 'skirt', 'bubbl', 'littl', 'bottom', 'realli', 'add', 'interest', 'whole', 'piec', 'think', 'favorit', 'part', 'dress', 'though', 'weighti', 'skirtit', 'heavi', 'hot', 'uncomfort', 'enough', 'feel', 'qualiti', 'special']",Positive,Positive,Positive
fabric beauti even line love order green color larg curvi long arm lay correctli collar structur even though lapel side vent pop jacket ad look frumpi look much tailor model bad look velvet blazer color long time,"['fabric', 'beauti', 'even', 'line', 'love', 'order', 'green', 'color', 'larg', 'curvi', 'long', 'arm', 'lay', 'correctli', 'collar', 'structur', 'even', 'though', 'lapel', 'side', 'vent', 'pop', 'jacket', 'ad', 'look', 'frumpi', 'look', 'much', 'tailor', 'model', 'bad', 'look', 'velvet', 'blazer', 'color', 'long', 'time']",Neutral,Neutral,Neutral
wore sweater gather ingredi thanksgiv feast differ women whole food compliment sweater soft warm would love color like mint green,"['wore', 'sweater', 'gather', 'ingredi', 'thanksgiv', 'feast', 'differ', 'women', 'whole', 'food', 'compliment', 'sweater', 'soft', 'warm', 'would', 'love', 'color', 'like', 'mint', 'green']",Positive,Positive,Positive
want casual special summer dress high hope one normal like tri thing difficult tell fit onlin arriv disappoint dress full skirt top fit bit odd lot shape especi flatter fabric excit either unfortun one went back,"['want', 'casual', 'special', 'summer', 'dress', 'high', 'hope', 'one', 'normal', 'like', 'tri', 'thing', 'difficult', 'tell', 'fit', 'onlin', 'arriv', 'disappoint', 'dress', 'full', 'skirt', 'top', 'fit', 'bit', 'odd', 'lot', 'shape', 'especi', 'flatter', 'fabric', 'excit', 'either', 'unfortun', 'one', 'went', 'back']",Neutral,Neutral,Neutral
follow review size normal smallmedium retail clarif expect garment bit roomi order small arriv almost call corpor offic ensur pay rent romper given could comfort fit small famili five oddli armhol normal size return mess,"['follow', 'review', 'size', 'normal', 'smallmedium', 'retail', 'clarif', 'expect', 'garment', 'bit', 'roomi', 'order', 'small', 'arriv', 'almost', 'call', 'corpor', 'offic', 'ensur', 'pay', 'rent', 'romper', 'given', 'could', 'comfort', 'fit', 'small', 'famili', 'five', 'oddli', 'armhol', 'normal', 'size', 'return', 'mess']",Negative,Positive,Neutral
order pant usual size xl shock receiv waist huge noth way elast tie keep could keep cours back go bad sweater qualiti great,"['order', 'pant', 'usual', 'size', 'xl', 'shock', 'receiv', 'waist', 'huge', 'noth', 'way', 'elast', 'tie', 'keep', 'could', 'keep', 'cours', 'back', 'go', 'bad', 'sweater', 'qualiti', 'great']",Negative,Negative,Negative
love design gold color seam knit lace littl weird bunchedwer smooth mayb one tri need iron someth,"['love', 'design', 'gold', 'color', 'seam', 'knit', 'lace', 'littl', 'weird', 'bunchedwer', 'smooth', 'mayb', 'one', 'tri', 'need', 'iron', 'someth']",Neutral,Neutral,Neutral
order larg despit wear larg mani item antrhopologi item small especailli across bust wellmad color green beauti unfortun abl wear disappoint,"['order', 'larg', 'despit', 'wear', 'larg', 'mani', 'item', 'antrhopologi', 'item', 'small', 'especailli', 'across', 'bust', 'wellmad', 'color', 'green', 'beauti', 'unfortun', 'abl', 'wear', 'disappoint']",Negative,Negative,Negative
pictur make short look structur assum made heavier cotton materi disappoint turn light weight polyest also run way big busti fill top xs would even buy sale price,"['pictur', 'make', 'short', 'look', 'structur', 'assum', 'made', 'heavier', 'cotton', 'materi', 'disappoint', 'turn', 'light', 'weight', 'polyest', 'also', 'run', 'way', 'big', 'busti', 'fill', 'top', 'xs', 'would', 'even', 'buy', 'sale', 'price']",Negative,Negative,Negative
dress disappoint black brown oddli made weird seam right across belli way back,"['dress', 'disappoint', 'black', 'brown', 'oddli', 'made', 'weird', 'seam', 'right', 'across', 'belli', 'way', 'back']",Negative,Negative,Negative
usual wear much color glad purchas top realli cute profession enough work tank underneath button undon casual receiv sever compliment time worn shirt sleev bit long,"['usual', 'wear', 'much', 'color', 'glad', 'purchas', 'top', 'realli', 'cute', 'profession', 'enough', 'work', 'tank', 'underneath', 'button', 'undon', 'casual', 'receiv', 'sever', 'compliment', 'time', 'worn', 'shirt', 'sleev', 'bit', 'long']",Positive,Positive,Positive
top disappoint beauti materi made stretch wear regain shape also littl heavi day time summer south weight much concern abil retain shape,"['top', 'disappoint', 'beauti', 'materi', 'made', 'stretch', 'wear', 'regain', 'shape', 'also', 'littl', 'heavi', 'day', 'time', 'summer', 'south', 'weight', 'much', 'concern', 'abil', 'retain', 'shape']",Neutral,Neutral,Neutral
skirt gianorm usual take xl l order waistband xl huge even tri fear would stay tri larg big well think would need medium cute alin appear pictur wonder even got look like huge hipi bunchi yuck,"['skirt', 'gianorm', 'usual', 'take', 'xl', 'l', 'order', 'waistband', 'xl', 'huge', 'even', 'tri', 'fear', 'would', 'stay', 'tri', 'larg', 'big', 'well', 'think', 'would', 'need', 'medium', 'cute', 'alin', 'appear', 'pictur', 'wonder', 'even', 'got', 'look', 'like', 'huge', 'hipi', 'bunchi', 'yuck']",Negative,Negative,Negative
tri normal sp found run littl snug necklin way low everyday wear,"['tri', 'normal', 'sp', 'found', 'run', 'littl', 'snug', 'necklin', 'way', 'low', 'everyday', 'wear']",Neutral,Neutral,Neutral
love color regular goe ankl like petit dress would normal get petit would high model materi comfort see pretti versatil piec,"['love', 'color', 'regular', 'goe', 'ankl', 'like', 'petit', 'dress', 'would', 'normal', 'get', 'petit', 'would', 'high', 'model', 'materi', 'comfort', 'see', 'pretti', 'versatil', 'piec']",Positive,Positive,Positive
tt cami stapl everyon closet great layer,"['tt', 'cami', 'stapl', 'everyon', 'closet', 'great', 'layer']",Positive,Positive,Positive
