Review Token,True Rating,RNN Rating
"['pretti', 'fall', 'sweater', 'nice', 'fit', 'wore', 'shop', 'snag', 'return', 'sadli']",2,2
"['receiv', 'top', 'today', 'send', 'back', 'larger', 'size', 'tri', 'think', 'would', 'boxi', 'fit', 'open', 'assist', 'pull', 'shoulder', 'hope', 'slightli', 'bigger', 'shirt', 'also', 'slight', 'musti', 'odor', 'rather', 'thin', 'chambray', 'sleev', 'top', 'came', 'top', 'jean', 'work', 'higher', 'waist', 'skirt', 'layer']",4,4
"['dress', 'unfortun', 'return', 'cute', 'onlin', 'look', 'like', 'sack', 'person', 'run', 'larg', 'arm', 'hole', 'low', 'flatter']",1,1
"['realli', 'like', 'blous', 'could', 'wear', 'tuck', 'pleat', 'would', 'disappear', 'complaint', 'bit', 'full', 'round', 'waist', 'would', 'good', 'choic', 'thanksgiv', 'dinner']",4,4
"['may', 'beauti', 'top', 'ever', 'purchas', 'retail', 'gorgeou', 'classi', 'comfort', 'oneofakind', 'wish', 'anoth', 'pattern', 'avail', 'could', 'buy', 'run', 'larg', 'buy', 'smaller', 'size', 'usual', 'wear', 'feel', 'chic', 'confid', 'flatter', 'top', 'wear', 'shoulder', 'perfect']",5,5
"['search', 'red', 'crop', 'got', 'ta', 'give', 'tri', 'bought', 'normal', 'size', 'fit', 'perfectli', 'littl', 'snug', 'butt', 'thigh', 'model', 'super', 'flatter', 'color', 'wonder', 'fabric', 'tad', 'thin', 'realli', 'stretchi', 'good', 'way', 'weight', 'great', 'summer', 'worn', 'yet', 'sure', 'keep', 'shape', 'finger', 'cross']",5,4
"['alway', 'nervou', 'length', 'poncho', 'one', 'perfect', 'fit', 'like', 'model', 'definit', 'thinsemish', 'knit', 'look', 'classi', 'eleg', 'black', 'long', 'sleev', 'jean', 'love', 'requir', 'dri', 'clean', 'make', 'look', 'puttogeth', 'easi', 'day', 'night', 'look', 'week', 'pregnant', 'love', 'work', 'later', 'happi', 'purchas']",4,4
"['top', 'cream', 'color', 'ivori', 'also', 'bit', 'boxer', 'anticip', 'fit', 'true', 'size']",2,2
"['love', 'sundri', 'fun', 'designsi', 'disappoint', 'fabric', 'thin', 'dark', 'part', 'heart', 'black', 'bluish', 'slate', 'grey', 'expect', 'pictur', 'bought', 'xs', 'felt', 'baggi', 'bodi']",1,1
"['yellow', 'bright', 'pic', 'tee', 'shirt', 'base', 'color', 'whiteoatm', 'make', 'shirt', 'look', 'much', 'drab', 'person', 'pic', 'fit', 'ok', 'noth', 'special', 'return']",1,1
"['ador', 'eva', 'franco', 'thought', 'design', 'regard', 'fit', 'wear', 'size', 'took', 'risk', 'order', 'popback', 'fit', 'size', 'small', 'could', 'get', 'zip', 'good', 'look', 'feel', 'like', 'waist', 'would', 'fit', 'rise', 'short', 'refer', 'waist', 'hip']",3,3
"['sure', 'size', 'order', 'xl', 'fit', 'lb', 'frame', 'work', 'height', 'gather', 'quit', 'bit', 'around', 'ankl', 'easili', 'adjust', 'look', 'like', 'fit', 'amazingli', 'show', 'squishi', 'bit', 'substanti', 'thick', 'knit', 'return', 'bodi', 'short', 'waist', 'top', 'wide', 'slender', 'part', 'waistband', 'start', 'well', 'area', 'carri', 'weight', 'tummi', 'mid', 'section', 'highli']",4,4
"['dress', 'work', 'tall', 'usual', 'wear', 'size', 'l', 'base', 'review', 'order', 'materi', 'dress', 'soft', 'fuzzi', 'color', 'pictur', 'also', 'length', 'appropri', 'dress', 'thick', 'warm', 'fabric', 'howev', 'stretch', 'dress', 'speciou', 'shapeless', 'allot', 'room', 'everywher', 'except', 'shoulder', 'sleev', 'thought', 'area', 'tight', 'snug', 'strang', 'run', 'larg', 'everywh']",1,1
"['beauti', 'shirt', 'recent', 'purchas', 'sale', 'mark', 'even', 'definit', 'buy', 'pretti', 'gold', 'interwoven', 'materi', 'peplum', 'also', 'overwhelm', 'look', 'great', 'pair', 'jean', 'heel', 'husband', 'immedi', 'comment', 'shirt', 'notic', 'anyth']",4,5
"['order', 'lime', 'one', 'fave', 'color', 'garment', 'loos', 'roomi', 'design', 'use', 'elast', 'anywher', 'waist', 'would', 'love', 'shoulder', 'tight', 'due', 'lack', 'flexibl', 'bottom', 'elast', 'waist', 'placket', 'waist', 'increas', 'eas', 'mobil', 'take', 'garment', 'use', 'ladi', 'room', 'plan', 'ahead', 'took', 'trip', 'time', 'tri', 'prior', 'leav']",3,3
"['absolut', 'love', 'blous', 'woman', 'curs', 'larger', 'arm', 'bodi', 'size', 'could', 'get', 'lace', 'part', 'upper', 'arm', 'past', 'well', 'go', 'back']",3,3
"['top', 'nice', 'qualiti', 'lace', 'layout', 'strang', 'would', 'stay', 'boob', 'kept', 'creep', 'look', 'strang', 'girl', 'chest']",3,3
"['realli', 'want', 'like', 'shirt', 'made', 'look', 'month', 'pregnant', 'would', 'fine', 'pregnant', 'sit', 'wire', 'bust', 'flow', 'front', 'back', 'flatter']",3,3
"['fall', 'love', 'jacket', 'comfort', 'seem', 'like', 'potenti', 'flatter', 'mani', 'bodi', 'type', 'refer', 'tri', 'medium', 'measur']",3,4
"['saw', 'skirt', 'display', 'today', 'local', 'store', 'attract', 'color', 'display', 'thought', 'give', 'chanc', 'bought', 'size', 'without', 'even', 'tri', 'idea', 'color', 'style', 'much', 'potenti', 'pleas', 'skirt', 'fit', 'true', 'although', 'like', 'higher', 'ride', 'waist', 'would', 'size', 'fabric', 'right', 'amount', 'stretch', 'make', 'super', 'comfort', 'mani', 'stapl', 'item', 'wardrob', 'wi']",5,5
"['gorgeou', 'amp', 'amp', 'amp', 'beauti', 'dress', 'hamper', 'seethrough', 'unlin', 'bodic', 'viscosepolyest', 'fabric', 'way', 'see', 'price', 'tag', 'least', 'skirt', 'line', 'deep', 'pocket', 'mind', 'slightli', 'rough', 'fabric', 'go', 'wear', 'nice', 'bra', 'size', 'busti']",3,3
"['love', 'top', 'soft', 'cut', 'flatter', 'sweater', 'sleev', 'hole', 'low', 'enough', 'could', 'easili', 'layer', 'underneath', 'high', 'enough', 'work', 'alon', 'knit', 'perfect', 'fall', 'thick', 'warm', 'thick', 'got', 'medium', 'extra', 'length']",5,5
"['wish', 'read', 'review', 'purchas', 'product', 'label', 'say', 'wash', 'dri', 'normal', 'howev', 'upon', 'wash', 'outer', 'layer', 'shrunk', 'inner', 'line', 'robe', 'lay', 'flat', 'fabric', 'pull', 'edg', 'result', 'inner', 'line', 'reveal', 'robe', 'tie', 'shut', 'extrem', 'disappoint', 'garment', 'expect', 'much', 'wish', 'could', 'return']",1,1
"['sweater', 'instantli', 'becom', 'favorit', 'incred', 'soft', 'detail', 'delic', 'feminin', 'fit', 'cozi', 'flatter', 'bodi', 'definit', 'swing', 'cut', 'arm', 'slim', 'though', 'tight', 'find', 'loos', 'bodi', 'slim', 'arm', 'combin', 'flatter', 'forgiv', 'run', 'buy', 'love', 'anywher', 'get', 'cold', 'foggi', 'dark', 'guarante', 'goto']",5,5
"['look', 'sweater', 'onlin', 'sinc', 'first', 'came', 'final', 'order', 'order', 'size', 'petit', 'sadli', 'arriv', 'tri', 'boxi', 'stiff', 'like', 'flow', 'like', 'look', 'model', 'onlin', 'sent', 'back']",1,1
"['look', 'nice', 'white', 'tunic', 'known', 'saw', 'one', 'size', 'fit', 'mayb', 'petit', 'much', 'materi', 'hang', 'everywher', 'made', 'look', 'even', 'shorter', 'fat', 'want', 'send', 'back']",1,1
"['list', 'packag', 'label', 'product', 'descript', 'short', 'waist', 'still', 'much', 'shorter', 'pictur', 'disappoint', 'send', 'one', 'back', 'otherwis', 'perfect']",4,2
"['excit', 'dress', 'arriv', 'mail', 'fabric', 'comfort', 'print', 'overwhelm', 'also', 'tight', 'top', 'got', 'lost', 'fabric', 'bottom', 'return']",3,3
"['cute', 'theori', 'love', 'bright', 'color', 'tie', 'black', 'collar', 'sash', 'vibe', 'howev', 'fabric', 'cheap', 'worst', 'part', 'view', 'seam', 'run', 'along', 'front', 'center', 'shirt', 'align', 'pattern', 'mayb', 'intent', 'shirt', 'receiv', 'look', 'horribl', 'sent', 'back', 'notic', 'pictur', 'black', 'tie', 'strateg', 'place', 'center', 'front', 'seam', 'bit', 'deceiv', 'would', 'buy', 'top', 'price', 'base']",2,2
"['patient', 'dress', 'wait', 'almost', 'forev', 'till', 'dress', 'get', 'sale', 'tri', 'usual', 'size', 'way', 'tight', 'could', 'zip', 'lb', 'dress', 'cover', 'knee', 'perfect', 'length', 'sit', 'show', 'much', 'length', 'work', 'friendli', 'side', 'pocket', 'comfort', 'well', 'cut', 'great', 'line', 'thick', 'materi', 'make', 'belli', 'look', 'great', 'case', 'care', 'also', 'like', 'color']",5,5
"['bum', 'order', 'raspberri', 'color', 'actual', 'saw', 'store', 'arriv', 'hous', 'tri', 'agre', 'review', 'run', 'big', 'area', 'someth', 'necklin', 'right', 'seem', 'ride', 'higher', 'want', 'also', 'raspberri', 'color', 'almost', 'burnt', 'orang', 'think', 'raspberri', 'think', 'pink', 'red', 'neither', 'top', 'cute', 'though', 'super', 'comfi']",3,3
"['love', 'pant', 'order', 'petit', 'love', 'style', 'great', 'fit', 'long', 'keep', 'get', 'hem', 'inch', 'decid', 'order', 'black', 'green', 'well']",3,3
"['unlik', 'two', 'review', 'found', 'dress', 'horrid', 'order', 'xs', 'sinc', 'much', 'fabric', 'small', 'frame', 'overwhelm', 'armhol', 'big', 'felt', 'like', 'bag', 'color', 'nice', 'fabric', 'soft', 'light', 'belt', 'made', 'sens', 'other', 'said', 'length', 'good', 'tri', 'soon', 'got', 'could', 'take', 'fast', 'enough', 'liter', 'ran', 'post', 'offic', 'back', 'goe']",2,2
"['beauti', 'dress', 'bought', 'red', 'color', 'petit', 'love', 'know', 'wear', 'lot', 'style', 'realli', 'easi', 'wear', 'feel', 'amaz', 'even', 'tho', 'post', 'babi', 'bodi']",4,4
"['usual', 'fan', 'maev', 'dress', 'bad', 'fabric', 'thin', 'filmi', 'stretch', 'sheer', 'chest', 'turtleneck', 'neither', 'tight', 'loos', 'droop', 'unfortun', 'way']",1,1
"['color', 'deep', 'coral', 'perfect', 'fall', 'top', 'jean', 'leg', 'love', 'big', 'slouchi', 'look', 'drapey', 'qualiti', 'plu']",5,5
"['super', 'cute', 'dress', 'flatter', 'simpl', 'fresh', 'fun']",4,4
"['soft', 'high', 'qualiti', 'perfect', 'poncho', 'sweater', 'go', 'everi', 'pair', 'jean', 'love']",5,5
"['even', 'deep', 'discount', 'piec', 'definit', 'worth', 'money', 'pictur', 'made', 'think', 'jacket', 'longer', 'curv', 'velvet', 'hem', 'part', 'design', 'would', 'coolwhich', 'larg', 'attract', 'discov', 'arriv', 'actual', 'part', 'shirt', 'worn', 'beneath', 'photo', 'imag', 'rather', 'mislead', 'actual', 'jacket', 'thinmor', 'like', 'shirt', 'open', 'front', 'jacket', 'pocket', 'loos', 'tack', 'insid']",1,1
"['love', 'love', 'love', 'top', 'flatter', 'forgiv', 'bought', 'white', 'great', 'summer']",5,5
"['like', 'top', 'photo', 'white', 'print', 'stand', 'inperson', 'white', 'area', 'print', 'embroideri', 'dull', 'like', 'beig', 'flower', 'embroideri', 'look', 'good', 'print', 'look', 'good', 'swing', 'top', 'look', 'better', 'slender', 'frame', 'loos', 'fit', 'top', 'look', 'good', 'curvi', 'frame', 'size', 'could', 'tri', 'size', 'shoulder', 'area', 'fit', 'recommend', 'top', 'slender', 'frame', 'like', 'loos', 'fit', 'top']",3,3
"['realli', 'realli', 'like', 'tunic', 'gorgeou', 'run', 'small', 'tri', 'l', 'usual', 'wear', 'lxl', 'may', 'need', 'tri', 'xl', 'sent', 'back', 'expens', 'fabric', 'thick', 'heavi', 'like', 'fabric', 'much', 'wish', 'softer', 'especi', 'gorgeou', 'tunic', 'hard', 'send', 'back', 'may', 'tri', 'larger', 'size', 'store', 'think', 'need', 'size', 'run', 'small']",4,4
"['got', 'top', 'white', 'absolut', 'love', 'top', 'tuck', 'worn', 'eleg', 'go', 'well', 'skirt', 'well', 'pant', 'even', 'jean', 'ca', 'wait', 'wear']",5,5
"['straight', 'slim', 'fit', 'like', 'glove', 'nice', 'chang', 'loos', 'billowi', 'sometim', 'sack', 'tent', 'like', 'dress', 'busti', 'broad', 'rib', 'cage', 'need', 'size', 'sure', 'slip', 'fit', 'im', 'wonder', 'stay', 'put', 'love', 'color', 'dress', 'navi', 'better', 'white', 'wash', 'underwhelm', 'band', 'lace', 'hit', 'high', 'waist', 'spot', 'flatter', 'slim', 'happen']",4,4
"['realli', 'excit', 'skirt', 'love', 'color', 'howev', 'tri', 'much', 'highlow', 'tall', 'would', 'look', 'lot', 'better', 'tall', 'person']",2,2
"['tri', 'sweater', 'store', 'immedi', 'order', 'size', 'got', 'petit', 'small', 'natur', 'deliv', 'door', 'sever', 'day', 'later', 'extrem', 'pleas', 'fit', 'roomi', 'enough', 'layer', 'larg', 'boxi', 'wool', 'fluffi', 'luxuri', 'terrif', 'appeal', 'get', 'compliment', 'everi', 'time', 'wear', 'classic', 'fanci', 'jacki', 'term', 'heard', 'use', 'describ', 'favorit', 'new', 'sweater', 'coat', 'made', 'medium', 'weight', 'wool', 'probabl', 'meant', 'e']",5,5
"['obsess', 'peplum', 'coat', 'one', 'usual', 'see', 'shape', 'extrem', 'unflatt', 'excit', 'arriv', 'quit', 'nice', 'look', 'feminin', 'coat', 'coat', 'run', 'true', 'shirt', 'size', 'want', 'coat', 'return', 'size', 'want', 'wear', 'sweater', 'least', 'mayb', 'thicker', 'shirt', 'especi', 'winter', 'fall', 'fabric', 'decent', 'weigh']",4,4
"['fit', 'great', 'love', 'materi', 'fit', 'drape']",5,5
"['want', 'top', 'red', 'tri', 'littl', 'biglong', 'frame', 'lb', 'tri', 'order', 'sold', 'te', 'one', 'avail', 'honey', 'color', 'decid', 'tri', 'even', 'though', 'pale', 'well', 'actual', 'like', 'pop', 'red', 'super', 'flatter', 'color', 'actual', 'classi', 'feel', 'like', 'could', 'wear', 'dressier', 'outfit', 'casual', 'love', 'feel', 'fabric', 'airi', 'great']",5,4
"['pant', 'look', 'worn', 'wash', 'old', 'look', 'receiv', 'qualiti', 'super', 'thin', 'cotton', 'wash', 'million', 'time', 'fall', 'apart', 'workmanship', 'terribl', 'see', 'loos', 'stitch', 'top', 'portion', 'tight', 'look', 'terribl', 'stretch', 'like', 'absolut', 'noth', 'pant', 'except', 'idea', 'pictur', 'onlin']",2,2
"['shirt', 'absolut', 'shape', 'look', 'care', 'model', 'discov', 'cleverli', 'posit', 'hide', 'sheer', 'boxy', 'shirt', 'print', 'beauti', 'look', 'like', 'matern', 'shirt', 'even', 'order', 'xs', 'lb', 'found', 'baggi', 'return']",1,1
"['shirt', 'tent', 'like', 'realli', 'way', 'around', 'fairli', 'small', 'usual', 'top', 'smaller', 'top', 'bare', 'top', 'incred', 'unflatt', 'fall', 'cut', 'right', 'hip', 'sit', 'open', 'way', 'flowi', 'like', 'pillowcasesacklik', 'fit', 'much', 'fabric', 'make', 'work', 'unfortun', 'look', 'ador', 'product', 'photo', 'love', 'plaid', 'mix', 'open', 'shoulder', 'nice', 'transit', 'fall', 'unfortun']",1,1
"['realli', 'want', 'love', 'dress', 'pattern', 'much', 'prettier', 'person', 'typic', 'wear', 'medium', 'sometim', 'larg', 'top', 'medium', 'dress', 'tight', 'chest', 'larg', 'fit', 'chest', 'ridicul', 'larg', 'area', 'front', 'dress', 'goe', 'pretti', 'high', 'someon', 'larg', 'chest', 'flow', 'tie', 'back', 'much', 'help', 'shape', 'front']",4,4
"['tri', 'dress', 'store', 'mango', 'color', 'opt', 'order', 'blue', 'dress', 'beauti', 'made', 'fit', 'fantast']",5,5
"['order', 'dress', 'blood', 'orang', 'complaint', 'appear', 'made', 'qualiti', 'run', 'realli', 'larg', 'also', 'pictur', 'fabric', 'appear', 'sheen', 'somewhat', 'dressi', 'actual', 'fabric', 'flat', 'cotton', 'casual', 'dress', 'dressi', 'pictur', 'also', 'quit', 'shapeless', 'return']",2,2
"['blous', 'beauti', 'print', 'goe', 'ca', 'save', 'fabric', 'sheer', 'silk', 'come', 'attach', 'camisol', 'lay', 'right', 'underneath', 'sleev', 'gather', 'puffi', 'gather', 'top', 'ruin', 'whole', 'blous', 'wish', 'simpl', 'popov', 'type', 'blous', 'realli', 'love', 'print', 'definit', 'worth', 'money', 'even', 'plu']",2,2
"['love', 'pant', 'super', 'light', 'great', 'color', 'bit', 'long', 'though']",4,5
"['great', 'sweater', 'soft', 'also', 'warm', 'love', 'pretti', 'design']",5,5
"['cute', 'comfi', 'pictur', 'soft', 'greenishgray', 'find', 'super', 'flatter', 'least', 'slim', 'view', 'got', 'sm', 'fit', 'right', 'go', 'way', 'true', 'waist', 'tube', 'leg', 'mean', 'contour', 'tight', 'excess', 'fabric', 'toe', 'bunch', 'flat', 'tini', 'bit', 'loos', 'ankl', 'also', 'distinguish', 'front', 'back']",4,4
"['suit', 'high', 'qualiti', 'cute', 'design', 'howev', 'clearli', 'made', 'lean', 'bodi', 'type']",1,1
"['pattern', 'fabric', 'love', 'sleev', 'short', 'unlik', 'photo', 'drape', 'strang', 'person', 'could', 'figur', 'wear', 'look', 'anyth', 'remot', 'like', 'photo', 'return', 'one']",2,2
"['bought', 'pair', 'month', 'ago', 'first', 'time', 'wash', 'came', 'light', 'spot', 'leg', 'figur', 'someth', 'wrong', 'bought', 'anoth', 'pair', 'color', 'one', 'sage', 'wash', 'pair', 'accord', 'care', 'instruct', 'spill', 'stain', 'remov', 'anyth', 'deterg', 'came', 'light', 'spot', 'leg', 'sad', 'wast', 'money']",1,1
"['top', 'new', 'favorit', 'thought', 'might', 'much', 'volum', 'flatter', 'color', 'look', 'like', 'pictur']",5,5
"['unflatt', 'bust', 'high', 'hit', 'weird', 'boob', 'green', 'beauti', 'vibrant', 'color', 'fabric', 'delic', 'one', 'wrong', 'move', 'would', 'caus', 'snag']",2,2
"['beauti', 'shape', 'color', 'fabric', 'felt', 'heavier', 'imagin', 'sort', 'like', 'heavi', 'drape', 'also', 'length', 'other', 'mention', 'long', 'normal', 'petit', 'regular', 'long', 'unfortun', 'go', 'back']",2,2
"['pretti', 'floati', 'feminin', 'photo', 'justic', 'pretti', 'photo', 'also', 'show', 'asymmetr', 'hem', 'understood', 'run', 'small', 'got', 'two', 'size', 'safe', 'even', 'larger', 'size', 'strang', 'shortwaist', 'shortwaist', 'start', 'mayb', 'could', 'live', 'dress', 'receiv', 'uneven', 'hem', 'unlik', 'ever', 'worn', 'seen', 'longer', 'side', 'hem', 'longer', 'one', 'spot', 'front', 'one']",2,2
"['jean', 'fit', 'well', 'love', 'way', 'fabric', 'feel', 'denim', 'fabric', 'feel', 'soft', 'skin', 'inseam', 'inch', 'perfect', 'call', 'hiris', 'seem', 'like', 'midris', 'prefer', 'go', 'buy', 'anoth', 'pair', 'differ', 'wash']",5,5
"['wellmad', 'kimono', 'style', 'jacket', 'great', 'color', 'choic', 'versatil', 'well', 'construct', 'short', 'narrow', 'shoulder', 'kimonostyl', 'jacket', 'work', 'simpli', 'big', 'long', 'jacket', 'shorter', 'length', 'streamlin', 'style', 'make', 'perfect', 'keeper', 'real', 'steal', 'sale']",4,4
"['fist', 'saw', 'dress', 'window', 'alexandria', 'va', 'old', 'town', 'immedi', 'said', 'upon', 'receiv', 'mail', 'surpris', 'qualiti', 'dress', 'dress', 'made', 'well', 'tri', 'look', 'like', 'go', 'danc', 'hippi', 'woodstock', 'love', 'dress', 'plan', 'wear', 'soon', 'good', 'qualiti']",5,1
"['adjust', 'dress', 'bit', 'strap', 'huge', 'color', 'also', 'bit', 'grayish', 'expect']",2,2
"['realli', 'love', 'everyth', 'cardigan', 'detail', 'bottom', 'part', 'arm', 'add', 'lot', 'color', 'highli', 'versatil', 'thicker', 'fabric', 'keep', 'warm', 'favorit', 'part', 'long', 'like', 'longer', 'cardigan', 'easili', 'pair', 'skinni', 'jean', 'drawback', 'way', 'close', 'cardigan', 'like', 'end', 'purchas', 'also', 'purchas', 'sort', 'broach', 'pin', 'pair', 'one', 'belt', 'retail']",5,5
"['feel', 'soft', 'like', 'good', 'qualiti', 'howev', 'realli', 'run', 'larg', 'long', 'look', 'loos', 'tank', 'one', 'almost', 'tunic', 'short', 'height', 'even', 'cardigan', 'give', 'shape', 'work', 'also', 'thought', 'would', 'shrink', 'dryer', 'also', 'wrinkl', 'easili']",3,3
"['want', 'love', 'top', 'pink', 'color', 'wonder', 'vibrant', 'howev', 'like', 'mani', 'top', 'late', 'short', 'waist', 'end', 'look', 'bit', 'boxi', 'found', 'inch', 'short']",3,3
"['saw', 'store', 'love', 'shorter', 'pictur', 'model', 'short', 'long', 'shirt', 'underneath', 'wear', 'leg', 'color', 'beauti', 'size', 'run', 'larg', 'normal', 'wear', 'larg', 'retail', 'got', 'medium', 'ca', 'wait', 'wear', 'fall', 'winter', 'long']",5,5
"['lb', 'order', 'size', 'color', 'fabric', 'pretti', 'back', 'front', 'bodic', 'much', 'low', 'wear', 'bra', 'even', 'shorten', 'strap', 'also', 'tight', 'across', 'rib', 'despit', 'order', 'petit', 'hem', 'much', 'long', 'end', 'return']",2,2
"['look', 'cute', 'comfi', 'stylish', 'tee', 'ecstat', 'came', 'across', 'one', 'purchas', 'coral', 'love', 'ador', 'go', 'purchas', 'anoth', 'color', 'happi']",5,5
"['disappoint', 'cut', 'layer', 'make', 'anyon', 'wear', 'look', 'pregnant', 'even', 'model', 'pictur', 'way', 'layer', 'hang']",2,2
"['expect', 'elbowtofulllength', 'sleev', 'like', 'previou', 'review', 'note', 'short', 'weird', 'look', 'wrap', 'return']",2,2
"['shirt', 'cute', 'nice', 'cut', 'love', 'best', 'sleep', 'tank']",3,3
"['surviv', 'winter', 'month', 'variou', 'combo', 'flannel', 'wool', 'crave', 'someth', 'feminin', 'wear', 'loung', 'sleep', 'travel', 'mediterranean', 'friend', 'littl', 'gown', 'look', 'ideal', 'lace', 'feminin', 'smoother', 'fear', 'reserv', 'singl', 'star', 'concern', 'jersey', 'knit', 'bodi', 'wo', 'hold', 'test', 'time', 'sheer', 'rather', 'opaqu', 'enough', 'wo', 'self', 'consciou', 'curv', 'high', 'waist']",4,4
"['thoroughli', 'underwhelm', 'hang', 'well', 'fit', 'seem', 'tie', 'waist', 'sort', 'hung', 'could', 'size', 'even', 'want', 'bother', 'pretti', 'bore', 'flimsi']",2,2
"['bit', 'overs', 'order', 'size', 'nice', 'weight', 'look', 'great', 'tunic']",4,4
"['order', 'size', 'babi', 'knew', 'need', 'bigger', 'size', 'prepr', 'babi', 'size', 'chubbi', 'phase', 'size', 'fit', 'like', 'size', 'way', 'small', 'disappoint']",2,2
"['seem', 'design', 'defect', 'itemsleev', 'way', 'tight', 'hardli', 'go', 'without', 'rip', 'shirt', 'pretti', 'thin', 'arm', 'hard', 'imagin', 'happen', 'anyon', 'bad', 'otherwis', 'nice', 'top']",1,1
"['want', 'like', 'top', 'badli', 'badli', 'fact', 'first', 'size', 'fit', 'order', 'two', 'size', 'make', 'sure', 'xl', 'l', 'none', 'work', 'realli', 'want', 'like', 'top', 'onlin', 'photo', 'make', 'cloth', 'look', 'flatter', 'shirt', 'least', 'shirt', 'onlin', 'model', 'look', 'slim', 'lot', 'longer', 'actual', 'piec', 'cloth', 'bead', 'work', 'beauti', 'short', 'caus', 'poofi', 'peplum', 'start', 'mo']",1,1
"['thin', 'poor', 'qualiti', 'especi', 'price', 'felt', 'like', 'thin', 'pajama', 'top', 'button', 'terribl', 'littl', 'shell', 'button', 'could', 'return', 'faster']",1,1
"['look', 'realli', 'warm', 'stylish', 'coat', 'could', 'wear', 'weather', 'frigid', 'sometim', 'get', 'dc', 'area', 'tri', 'size', 'small', 'usual', 'coat', 'size', 'coat', 'fit', 'flatter', 'refer', 'pound', 'usual', 'wear', 'smallxsmal', 'retail', 'top', 'coat', 'look', 'like', 'lineback', 'pad', 'front', 'materi', 'doubl', 'make', 'look', 'like', 'larg', 'protrud', 'stomach', 'shoulder', 'bulki']",1,1
"['bought', 'blous', 'store', 'today', 'love', 'stylist', 'brought', 'tri', 'green', 'chino', 'perfect', 'go', 'jean', 'dark', 'pant', 'well', 'uniqu', 'flatter', 'got', 'size', 'pound']",5,5
"['review', 'titl', 'disappoint', 'could', 'said', 'better', 'dress', 'last', 'year', 'perfect', 'probabl', 'wear', 'least', 'week', 'excit', 'see', 'vibrant', 'blue', 'color', 'fulli', 'expect', 'qualiti', 'last', 'year', 'gener', 'xs', 'dress', 'howev', 'xx', 'last', 'year', 'version', 'xs', 'one', 'lifeless', 'heavi', 'hot', 'nice', 'shape', 'last', 'year', 'may', 'cut', 'integr', 'line', 'lighten', 'dre']",2,2
"['expect', 'tee', 'shirt', 'materi', 'light', 'sweater', 'knit', 'end', 'fabric', 'deal', 'breaker', 'fit', 'regular', 'size', 'wide', 'boxi', 'bodi', 'also', 'felt', 'like', 'arm', 'big', 'well', 'go', 'back', 'go', 'bother', 'order', 'smaller', 'size', 'shame', 'embroideri', 'realli', 'love']",2,2
"['hesit', 'purchas', 'sinc', 'price', 'expens', 'tank', 'qualiti', 'true', 'shimmery', 'worth', 'fit', 'well', 'goe', 'mani', 'differ', 'sweater', 'happi', 'purchas']",5,5
"['fell', 'love', 'dress', 'receiv', 'mail', 'realli', 'surpris', 'see', 'unlik', 'pictur', 'onlin', 'slip', 'underneath', 'nude', 'color', 'fit', 'well', 'decid', 'keep', 'wore', 'first', 'time', 'today', 'felt', 'great', 'drive', 'son', 'back', 'seat', 'turn', 'hand', 'someth', 'entir', 'right', 'side', 'dress', 'crochet', 'rip', 'open', 'believ', 'poor', 'qualiti', 'price']",1,1
"['pretti', 'red', 'dress', 'back', 'beauti', 'order', 'onlin', 'excit', 'arriv', 'howev', 'soon', 'took', 'packag', 'saw', 'snag', 'front', 'bodic', 'also', 'realiz', 'dress', 'materi', 'heavi', 'hope', 'given', 'two', 'detail', 'decid', 'return', 'mayb', 'arriv', 'perfect', 'condit', 'would', 'kept', 'sigh']",4,4
"['first', 'review', 'sum', 'mani', 'thought', 'exactli', 'like', 'go', 'without', 'bra', 'dress', 'slightli', 'wider', 'almost', 'capsleev', 'strap', 'solv', 'problem', 'perfectli', 'love', 'necklin', 'wish', 'see', 'maxi', 'dress', 'crossov', 'cutout', 'back', 'mimic', 'line', 'tradit', 'indian', 'sari', 'blous', 'skirt', 'without', 'sacrif', 'bra', 'coverag', 'beauti', 'inspir', 'design', 'definit', 'standout', 'sea', 'summer', 'maxi', 'dress', 'seen', 'lov']",4,4
"['love', 'thing', 'neg', 'thin', 'cheap', 'materi', 'feel']",4,4
"['love', 'outfit', 'much', 'bought', 'skirt', 'pictur', 'top', 'model', 'high', 'hope', 'quest', 'perfect', 'date', 'night', 'outfit', 'would', 'end', 'starter', 'top', 'much', 'beig', 'person', 'horribl', 'unflatt', 'color', 'get', 'away', 'success', 'secondli', 'much', 'fabric', 'billow', 'bunch', 'place', 'wear', 'like', 'shown', 'would', 'silli', 'tuck', 'look', 'like', 'tri', 'hard', 'make', 'work', 'lastli']",1,1
"['materi', 'hard', 'wear', 'bra']",2,2
"['sure', 'skirt', 'long', 'stiff', 'puffi', 'hip', 'could', 'get', 'lie', 'correctli', 'mayb', 'pull']",1,1
"['overal', 'dress', 'beauti', 'easi', 'great', 'qualiti', 'bottom', 'part', 'fabric', 'appear', 'photo', 'make', 'sens', 'poofi', 'superlay', 'pinch', 'fabric', 'part', 'dress', 'order', 'straightshift', 'shape', 'see', 'onlin', 'besid', 'bottom', 'part', 'fit', 'true', 'size', 'petit', 'extra', 'fabric', 'look', 'think', 'work', 'depend', 'look', 'beauti', 'though']",3,3
"['catalog', 'shot', 'model', 'shot', 'complet', 'differ', 'like', 'even', 'dress', 'necklin', 'color', 'qualiti', 'lace']",1,1
